time_step,vehicle_id,role,speed_mps,acceleration,x,y,space_headway,ref_vels
1958,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1958,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1958,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1958,veh5,Follower5,0.2811,1.9894,1347.0044,-1.6,5.327,2.2811
1958,veh6,Follower6,2.209,19.9997,1328.9495,-1.6,10.0549,4.209
1959,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1959,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1959,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1959,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1959,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1959,veh5,Follower5,0.1082,-1.7285,1347.0152,-1.6,5.3161,2.1082
1959,veh6,Follower6,4.209,20.0,1329.3704,-1.6,9.6449,6.209
1960,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1960,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1960,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1960,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1960,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1960,veh5,Follower5,0.1682,0.5991,1347.032,-1.6,5.2993,2.1682
1960,veh6,Follower6,0.0,-42.09,1329.3704,-1.6,9.6617,2.0
1961,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1961,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1961,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1961,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1961,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1961,veh5,Follower5,0.0999,-0.6829,1347.042,-1.6,5.2893,2.0999
1961,veh6,Follower6,2.0,20.0,1329.5704,-1.6,9.4717,4.0
1962,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1962,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1962,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1962,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1962,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1962,veh5,Follower5,0.0956,-0.043,1347.0516,-1.6,5.2798,2.0956
1962,veh6,Follower6,3.7881,17.8807,1329.9492,-1.6,9.1024,5.7881
1963,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1963,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1963,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1963,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1963,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1963,veh5,Follower5,0.07,-0.2552,1347.0586,-1.6,5.2728,2.07
1963,veh6,Follower6,0.0018,-37.8625,1329.9493,-1.6,9.1092,2.0018
1964,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1964,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1964,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1964,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1964,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1964,veh5,Follower5,0.0559,-0.1412,1347.0642,-1.6,5.2672,2.0559
1964,veh6,Follower6,2.0018,19.9998,1330.1495,-1.6,8.9147,4.0018
1965,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1965,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1965,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1965,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1965,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1965,veh5,Follower5,0.0427,-0.1318,1347.0685,-1.6,5.2629,2.0427
1965,veh6,Follower6,2.7004,6.9861,1330.4196,-1.6,8.6489,4.7004
1966,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1966,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1966,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1966,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1966,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1966,veh5,Follower5,0.0326,-0.101,1347.0717,-1.6,5.2597,2.0326
1966,veh6,Follower6,0.0398,-26.6061,1330.4235,-1.6,8.6482,2.0398
1967,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1967,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1967,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1967,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1967,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1967,veh5,Follower5,0.0247,-0.0796,1347.0742,-1.6,5.2572,2.0247
1967,veh6,Follower6,2.0398,20.0,1330.6275,-1.6,8.4467,4.0398
1968,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1968,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1968,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1968,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1968,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1968,veh5,Follower5,0.0186,-0.0614,1347.076,-1.6,5.2553,2.0186
1968,veh6,Follower6,1.709,-3.3078,1330.7984,-1.6,8.2776,3.709
1969,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1969,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1969,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1969,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1969,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1969,veh5,Follower5,0.0139,-0.0469,1347.0774,-1.6,5.2539,2.0139
1969,veh6,Follower6,2.7266,10.1754,1331.0711,-1.6,8.0064,4.7266
1970,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1970,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1970,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1970,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1970,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1970,veh5,Follower5,0.0103,-0.0355,1347.0785,-1.6,5.2529,2.0103
1970,veh6,Follower6,0.0074,-27.1916,1331.0718,-1.6,8.0066,2.0074
1971,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1971,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1971,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1971,veh3,Follower3,0.0,-0.0,1373.5814,-1.6,5.25,2.0
1971,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1971,veh5,Follower5,0.0076,-0.0267,1347.0792,-1.6,5.2521,2.0076
1971,veh6,Follower6,2.0074,20.0001,1331.2726,-1.6,7.8067,4.0074
1972,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1972,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1972,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1972,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1972,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1972,veh5,Follower5,0.0057,-0.0199,1347.0798,-1.6,5.2516,2.0057
1972,veh6,Follower6,0.8182,-11.8923,1331.3544,-1.6,7.7254,2.8182
1973,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1973,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1973,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1973,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1973,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1973,veh5,Follower5,0.0042,-0.0148,1347.0802,-1.6,5.2512,2.0042
1973,veh6,Follower6,2.8182,20.0003,1331.6362,-1.6,7.444,4.8182
1974,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1974,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1974,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1974,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1974,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1974,veh5,Follower5,0.0031,-0.011,1347.0805,-1.6,5.2509,2.0031
1974,veh6,Follower6,0.0006,-28.1759,1331.6363,-1.6,7.4443,2.0006
1975,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1975,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1975,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1975,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1975,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1975,veh5,Follower5,0.0023,-0.0081,1347.0807,-1.6,5.2506,2.0023
1975,veh6,Follower6,2.0006,19.9999,1331.8363,-1.6,7.2444,4.0006
1976,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1976,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1976,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1976,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1976,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1976,veh5,Follower5,0.0017,-0.006,1347.0809,-1.6,5.2505,2.0017
1976,veh6,Follower6,0.0023,-19.9834,1331.8365,-1.6,7.2444,2.0023
1977,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1977,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1977,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1977,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1977,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1977,veh5,Follower5,0.0012,-0.0044,1347.081,-1.6,5.2503,2.0012
1977,veh6,Follower6,2.0023,20.0004,1332.0368,-1.6,7.0443,4.0023
1978,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1978,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1978,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1978,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1978,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1978,veh5,Follower5,0.0009,-0.0032,1347.0811,-1.6,5.2502,2.0009
1978,veh6,Follower6,0.001,-20.0126,1332.0369,-1.6,7.0442,2.001
1979,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1979,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1979,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1979,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1979,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1979,veh5,Follower5,0.0007,-0.0024,1347.0812,-1.6,5.2502,2.0007
1979,veh6,Follower6,2.001,19.9996,1332.237,-1.6,6.8442,4.001
1980,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1980,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1980,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1980,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1980,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1980,veh5,Follower5,0.0005,-0.0018,1347.0812,-1.6,5.2501,2.0005
1980,veh6,Follower6,0.0005,-20.0053,1332.237,-1.6,6.8442,2.0005
1981,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1981,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1981,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1981,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1981,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1981,veh5,Follower5,0.0004,-0.0013,1347.0813,-1.6,5.2501,2.0004
1981,veh6,Follower6,2.0005,20.0003,1332.4371,-1.6,6.6442,4.0005
1982,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1982,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1982,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1982,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1982,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1982,veh5,Follower5,0.0003,-0.0009,1347.0813,-1.6,5.2501,2.0003
1982,veh6,Follower6,0.0002,-20.003,1332.4371,-1.6,6.6442,2.0002
1983,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1983,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1983,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1983,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1983,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1983,veh5,Follower5,0.0002,-0.0007,1347.0813,-1.6,5.2501,2.0002
1983,veh6,Follower6,2.0002,20.0,1332.6371,-1.6,6.4442,4.0002
1984,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1984,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1984,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1984,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1984,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1984,veh5,Follower5,0.0001,-0.0005,1347.0813,-1.6,5.25,2.0001
1984,veh6,Follower6,0.0001,-20.0012,1332.6371,-1.6,6.4442,2.0001
1985,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1985,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1985,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1985,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1985,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1985,veh5,Follower5,0.0001,-0.0004,1347.0813,-1.6,5.25,2.0001
1985,veh6,Follower6,2.0001,20.0002,1332.8371,-1.6,6.2442,4.0001
1986,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1986,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1986,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1986,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1986,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1986,veh5,Follower5,0.0001,-0.0003,1347.0814,-1.6,5.25,2.0001
1986,veh6,Follower6,0.0,-20.0007,1332.8371,-1.6,6.2442,2.0
1987,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1987,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1987,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1987,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1987,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1987,veh5,Follower5,0.0001,-0.0002,1347.0814,-1.6,5.25,2.0001
1987,veh6,Follower6,2.0,19.9997,1333.0371,-1.6,6.0442,4.0
1988,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1988,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1988,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1988,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1988,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1988,veh5,Follower5,0.0,-0.0001,1347.0814,-1.6,5.25,2.0
1988,veh6,Follower6,0.0,-19.9999,1333.0371,-1.6,6.0442,2.0
1989,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1989,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1989,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1989,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1989,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1989,veh5,Follower5,0.0,-0.0001,1347.0814,-1.6,5.25,2.0
1989,veh6,Follower6,2.0,19.9999,1333.2371,-1.6,5.8442,4.0
1990,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1990,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1990,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1990,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1990,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1990,veh5,Follower5,0.0,-0.0001,1347.0814,-1.6,5.25,2.0
1990,veh6,Follower6,0.0,-20.0,1333.2371,-1.6,5.8442,2.0
1991,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1991,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1991,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1991,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1991,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1991,veh5,Follower5,0.0,-0.0001,1347.0814,-1.6,5.25,2.0
1991,veh6,Follower6,1.5846,15.8461,1333.3956,-1.6,5.6858,3.5846
1992,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1992,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1992,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1992,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1992,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1992,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
1992,veh6,Follower6,0.0,-15.846,1333.3956,-1.6,5.6858,2.0
1993,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1993,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1993,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1993,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1993,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1993,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
1993,veh6,Follower6,1.1621,11.6205,1333.5118,-1.6,5.5696,3.1621
1994,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1994,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1994,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1994,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1994,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1994,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
1994,veh6,Follower6,0.0,-11.6205,1333.5118,-1.6,5.5696,2.0
1995,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1995,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1995,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1995,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1995,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1995,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
1995,veh6,Follower6,0.8522,8.5217,1333.597,-1.6,5.4843,2.8522
1996,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1996,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1996,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1996,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1996,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1996,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
1996,veh6,Follower6,0.0,-8.5217,1333.597,-1.6,5.4843,2.0
1997,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1997,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1997,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1997,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1997,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1997,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
1997,veh6,Follower6,0.6249,6.2492,1333.6595,-1.6,5.4219,2.6249
1998,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1998,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1998,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1998,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1998,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1998,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
1998,veh6,Follower6,0.0,-6.2492,1333.6595,-1.6,5.4219,2.0
1999,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
1999,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
1999,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
1999,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
1999,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
1999,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
1999,veh6,Follower6,0.4583,4.5828,1333.7053,-1.6,5.376,2.4583
2000,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
2000,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
2000,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
2000,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
2000,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
2000,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
2000,veh6,Follower6,0.0604,-3.9785,1333.7114,-1.6,5.37,2.0604
2001,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
2001,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
2001,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
2001,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
2001,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
2001,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
2001,veh6,Follower6,0.3238,2.6339,1333.7438,-1.6,5.3376,2.3238
2002,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
2002,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
2002,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
2002,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
2002,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
2002,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
2002,veh6,Follower6,0.1019,-2.2195,1333.754,-1.6,5.3274,2.1019
2003,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
2003,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
2003,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
2003,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
2003,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
2003,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
2003,veh6,Follower6,0.201,0.9917,1333.7741,-1.6,5.3073,2.201
2004,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
2004,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
2004,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
2004,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
2004,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
2004,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
2004,veh6,Follower6,0.106,-0.9499,1333.7847,-1.6,5.2967,2.106
2005,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
2005,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
2005,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
2005,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
2005,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
2005,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
2005,veh6,Follower6,0.1145,0.0848,1333.7961,-1.6,5.2853,2.1145
2006,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
2006,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
2006,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
2006,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
2006,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
2006,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
2006,veh6,Follower6,0.0802,-0.343,1333.8041,-1.6,5.2772,2.0802
2007,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
2007,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
2007,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
2007,veh3,Follower3,0.0,0.0,1373.5814,-1.6,5.25,2.0
2007,veh4,Follower4,0.0,-0.0,1360.3314,-1.6,5.25,2.0
2007,veh5,Follower5,0.0,-0.0,1347.0814,-1.6,5.25,2.0
2007,veh6,Follower6,0.0663,-0.1388,1333.8108,-1.6,5.2706,2.0663
2008,veh0,Leader,0.0,0.0,1413.2027,-1.6,0.0,
2008,veh1,Follower1,0.0,0.0,1400.0814,-1.6,5.1214,2.0
2008,veh2,Follower2,0.0,0.0,1386.8314,-1.6,5.25,2.0
